objectid,filename,title,creator,date,description,subject,location,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement
coll189,lifta_268.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794344 N,35.196372 E,,,Image;StillImage,image/jpeg,,,
coll190,lifta_269.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794486 N,35.196428 E,,,Image;StillImage,image/jpeg,,,
coll191,lifta_27.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.799094 N,35.197389 E,,,Image;StillImage,image/jpeg,,,
coll192,lifta_270.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794364 N,35.196464 E,,,Image;StillImage,image/jpeg,,,
coll193,lifta_271.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794442 N,35.196197 E,,,Image;StillImage,image/jpeg,,,
coll194,lifta_272.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794461 N,35.196186 E,,,Image;StillImage,image/jpeg,,,
coll195,lifta_273.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794461 N,35.196178 E,,,Image;StillImage,image/jpeg,,,
coll196,lifta_274.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794617 N,35.198936 E,,,Image;StillImage,image/jpeg,,,
coll197,lifta_275.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794481 N,35.195900 E,,,Image;StillImage,image/jpeg,,,
coll198,lifta_276.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794528 N,35.195911 E,,,Image;StillImage,image/jpeg,,,
coll199,lifta_277.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794589 N,35.195856 E,,,Image;StillImage,image/jpeg,,,
coll200,lifta_278.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794531 N,35.197072 E,,,Image;StillImage,image/jpeg,,,
coll201,lifta_279.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794517 N,35.195889 E,,,Image;StillImage,image/jpeg,,,
coll202,lifta_28.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798819 N,35.197258 E,,,Image;StillImage,image/jpeg,,,
coll203,lifta_280.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794497 N,35.195842 E,,,Image;StillImage,image/jpeg,,,
coll204,lifta_281.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794000 N,35.197175 E,,,Image;StillImage,image/jpeg,,,
coll205,lifta_282.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793783 N,35.197411 E,,,Image;StillImage,image/jpeg,,,
coll206,lifta_283.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793756 N,35.197344 E,,,Image;StillImage,image/jpeg,,,
coll207,lifta_284.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797389 N,35.192669 E,,,Image;StillImage,image/jpeg,,,
coll208,lifta_285.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793614 N,35.197692 E,,,Image;StillImage,image/jpeg,,,
coll209,lifta_286.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792964 N,35.197739 E,,,Image;StillImage,image/jpeg,,,
coll210,lifta_287.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792258 N,35.198075 E,,,Image;StillImage,image/jpeg,,,
coll211,lifta_288.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792156 N,35.198147 E,,,Image;StillImage,image/jpeg,,,
coll212,lifta_289.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.786767 N,35.198253 E,,,Image;StillImage,image/jpeg,,,
coll213,lifta_29.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798764 N,35.197361 E,,,Image;StillImage,image/jpeg,,,
coll214,lifta_290.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.791919 N,35.196911 E,,,Image;StillImage,image/jpeg,,,
coll215,lifta_291.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792539 N,35.197931 E,,,Image;StillImage,image/jpeg,,,
coll216,lifta_292.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792525 N,35.197942 E,,,Image;StillImage,image/jpeg,,,
coll217,lifta_293.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793664 N,35.197450 E,,,Image;StillImage,image/jpeg,,,
coll218,lifta_294.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793683 N,35.197403 E,,,Image;StillImage,image/jpeg,,,
coll219,lifta_295.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793994 N,35.196769 E,,,Image;StillImage,image/jpeg,,,
coll220,lifta_296.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795764 N,35.195950 E,,,Image;StillImage,image/jpeg,,,
coll221,lifta_297.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795847 N,35.195911 E,,,Image;StillImage,image/jpeg,,,
coll222,lifta_298.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795428 N,35.196228 E,,,Image;StillImage,image/jpeg,,,
coll223,lifta_299.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793314 N,35.197711 E,,,Image;StillImage,image/jpeg,,,
coll224,lifta_3.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.781719 N,35.229892 E,,,Image;StillImage,image/jpeg,,,
coll225,lifta_30.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798764 N,35.197361 E,,,Image;StillImage,image/jpeg,,,
coll226,lifta_300.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797297 N,35.196036 E,,,Image;StillImage,image/jpeg,,,
coll227,lifta_301.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797297 N,35.196361 E,,,Image;StillImage,image/jpeg,,,
coll228,lifta_302.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797456 N,35.196586 E,,,Image;StillImage,image/jpeg,,,
coll229,lifta_303.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797461 N,35.196517 E,,,Image;StillImage,image/jpeg,,,
coll230,lifta_304.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797628 N,35.196633 E,,,Image;StillImage,image/jpeg,,,
coll231,lifta_305.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797619 N,35.196689 E,,,Image;StillImage,image/jpeg,,,
coll232,lifta_306.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797792 N,35.196450 E,,,Image;StillImage,image/jpeg,,,
coll233,lifta_307.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797572 N,35.196450 E,,,Image;StillImage,image/jpeg,,,
coll234,lifta_308.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797597 N,35.196439 E,,,Image;StillImage,image/jpeg,,,
coll235,lifta_309.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797122 N,35.196397 E,,,Image;StillImage,image/jpeg,,,
coll236,lifta_31.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798203 N,35.196756 E,,,Image;StillImage,image/jpeg,,,
coll237,lifta_310.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797378 N,35.196256 E,,,Image;StillImage,image/jpeg,,,
coll238,lifta_311.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797444 N,35.196183 E,,,Image;StillImage,image/jpeg,,,
coll239,lifta_312.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792708 N,35.197933 E,,,Image;StillImage,image/jpeg,,,
coll240,lifta_313.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.723647 N,35.186569 E,,,Image;StillImage,image/jpeg,,,
coll241,lifta_32.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798022 N,35.196517 E,,,Image;StillImage,image/jpeg,,,
coll242,lifta_33.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798017 N,35.196444 E,,,Image;StillImage,image/jpeg,,,
coll243,lifta_34.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797919 N,35.196428 E,,,Image;StillImage,image/jpeg,,,
coll244,lifta_35.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797986 N,35.196361 E,,,Image;StillImage,image/jpeg,,,
coll245,lifta_36.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798011 N,35.196400 E,,,Image;StillImage,image/jpeg,,,
coll246,lifta_37.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797792 N,35.196258 E,,,Image;StillImage,image/jpeg,,,
coll247,lifta_38.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797900 N,35.196336 E,,,Image;StillImage,image/jpeg,,,
coll248,lifta_39.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797681 N,35.196331 E,,,Image;StillImage,image/jpeg,,,
coll249,lifta_4.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.802061 N,35.201997 E,,,Image;StillImage,image/jpeg,,,
coll250,lifta_40.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797864 N,35.196317 E,,,Image;StillImage,image/jpeg,,,
coll251,lifta_41.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798000 N,35.196169 E,,,Image;StillImage,image/jpeg,,,
coll252,lifta_42.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797894 N,35.196217 E,,,Image;StillImage,image/jpeg,,,
coll253,lifta_43.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797853 N,35.196236 E,,,Image;StillImage,image/jpeg,,,
coll254,lifta_44.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797539 N,35.196158 E,,,Image;StillImage,image/jpeg,,,
coll255,lifta_45.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797519 N,35.196178 E,,,Image;StillImage,image/jpeg,,,
coll256,lifta_46.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797567 N,35.196189 E,,,Image;StillImage,image/jpeg,,,
coll257,lifta_47.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797567 N,35.196189 E,,,Image;StillImage,image/jpeg,,,
coll258,lifta_48.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797564 N,35.195664 E,,,Image;StillImage,image/jpeg,,,
coll259,lifta_49.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797756 N,35.196206 E,,,Image;StillImage,image/jpeg,,,
coll260,lifta_5.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801497 N,35.201358 E,,,Image;StillImage,image/jpeg,,,
coll261,lifta_50.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797736 N,35.196178 E,,,Image;StillImage,image/jpeg,,,
coll262,lifta_51.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797761 N,35.196169 E,,,Image;StillImage,image/jpeg,,,
coll263,lifta_52.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797689 N,35.196206 E,,,Image;StillImage,image/jpeg,,,
coll264,lifta_53.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797767 N,35.196036 E,,,Image;StillImage,image/jpeg,,,
coll265,lifta_54.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797761 N,35.196081 E,,,Image;StillImage,image/jpeg,,,
coll266,lifta_55.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797839 N,35.196156 E,,,Image;StillImage,image/jpeg,,,
coll267,lifta_56.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798175 N,35.196708 E,,,Image;StillImage,image/jpeg,,,
coll268,lifta_57.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797883 N,35.196511 E,,,Image;StillImage,image/jpeg,,,
coll269,lifta_58.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797806 N,35.196311 E,,,Image;StillImage,image/jpeg,,,
coll270,lifta_59.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797806 N,35.196311 E,,,Image;StillImage,image/jpeg,,,
coll271,lifta_6.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801089 N,35.201236 E,,,Image;StillImage,image/jpeg,,,
coll272,lifta_60.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797897 N,35.196289 E,,,Image;StillImage,image/jpeg,,,
coll273,lifta_61.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797883 N,35.196244 E,,,Image;StillImage,image/jpeg,,,
coll274,lifta_62.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797889 N,35.196128 E,,,Image;StillImage,image/jpeg,,,
coll275,lifta_63.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797875 N,35.196308 E,,,Image;StillImage,image/jpeg,,,
coll276,lifta_64.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797875 N,35.196308 E,,,Image;StillImage,image/jpeg,,,
coll277,lifta_65.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797853 N,35.196353 E,,,Image;StillImage,image/jpeg,,,
coll278,lifta_66.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797781 N,35.196608 E,,,Image;StillImage,image/jpeg,,,
coll279,lifta_67.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797781 N,35.196608 E,,,Image;StillImage,image/jpeg,,,
coll280,lifta_68.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798508 N,35.196469 E,,,Image;StillImage,image/jpeg,,,
coll281,lifta_69.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797456 N,35.192592 E,,,Image;StillImage,image/jpeg,,,
coll282,lifta_7.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801025 N,35.201172 E,,,Image;StillImage,image/jpeg,,,
coll283,lifta_70.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797681 N,35.192653 E,,,Image;StillImage,image/jpeg,,,
coll284,lifta_71.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797531 N,35.196292 E,,,Image;StillImage,image/jpeg,,,
coll285,lifta_72.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797217 N,35.196525 E,,,Image;StillImage,image/jpeg,,,
coll286,lifta_73.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797808 N,35.196300 E,,,Image;StillImage,image/jpeg,,,
coll287,lifta_74.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797772 N,35.196319 E,,,Image;StillImage,image/jpeg,,,
coll288,lifta_75.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797747 N,35.196400 E,,,Image;StillImage,image/jpeg,,,
coll289,lifta_76.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797747 N,35.196431 E,,,Image;StillImage,image/jpeg,,,
coll290,lifta_77.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196428 E,,,Image;StillImage,image/jpeg,,,
coll291,lifta_78.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196361 E,,,Image;StillImage,image/jpeg,,,
coll292,lifta_79.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196289 E,,,Image;StillImage,image/jpeg,,,
coll293,lifta_8.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.800700 N,35.201022 E,,,Image;StillImage,image/jpeg,,,
coll294,lifta_80.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797758 N,35.196450 E,,,Image;StillImage,image/jpeg,,,
coll295,lifta_81.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797775 N,35.196414 E,,,Image;StillImage,image/jpeg,,,
coll296,lifta_82.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,,Image;StillImage,image/jpeg,,,
coll297,lifta_83.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,,Image;StillImage,image/jpeg,,,
coll298,lifta_84.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,,Image;StillImage,image/jpeg,,,
coll299,lifta_85.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,,Image;StillImage,image/jpeg,,,
coll300,lifta_86.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797711 N,35.196067 E,,,Image;StillImage,image/jpeg,,,
coll301,lifta_87.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll302,lifta_88.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll303,lifta_89.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll304,lifta_9.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.800806 N,35.199781 E,,,Image;StillImage,image/jpeg,,,
coll305,lifta_90.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll306,lifta_91.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll307,lifta_92.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll308,lifta_93.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll309,lifta_94.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,,Image;StillImage,image/jpeg,,,
coll310,lifta_95.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797769 N,35.196125 E,,,Image;StillImage,image/jpeg,,,
coll311,lifta_96.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797772 N,35.196169 E,,,Image;StillImage,image/jpeg,,,
coll312,lifta_97.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797614 N,35.196439 E,,,Image;StillImage,image/jpeg,,,
coll313,lifta_98.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797614 N,35.196439 E,,,Image;StillImage,image/jpeg,,,
coll314,lifta_99.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797603 N,35.196561 E,,,Image;StillImage,image/jpeg,,,
