objectid,filename,title,creator,date,description,subject,location,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement
coll032,lifta_126.jpg,lifta_126.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.79745,35.196653,,lifta_126.jpg,Image;StillImage,image/jpeg,,,
coll033,lifta_127.jpg,lifta_127.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797553,35.196486,,lifta_127.jpg,Image;StillImage,image/jpeg,,,
coll034,lifta_128.jpg,lifta_128.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797372,35.196847,,lifta_128.jpg,Image;StillImage,image/jpeg,,,
coll035,lifta_129.jpg,lifta_129.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797492,35.196019,,lifta_129.jpg,Image;StillImage,image/jpeg,,,
coll036,lifta_13.jpg,lifta_13.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.800019,35.198903,,lifta_13.jpg,Image;StillImage,image/jpeg,,,
coll037,lifta_130.jpg,lifta_130.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797461,35.196786,,lifta_130.jpg,Image;StillImage,image/jpeg,,,
coll038,lifta_131.jpg,lifta_131.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797414,35.196769,,lifta_131.jpg,Image;StillImage,image/jpeg,,,
coll039,lifta_132.jpg,lifta_132.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797633,35.196731,,lifta_132.jpg,Image;StillImage,image/jpeg,,,
coll040,lifta_133.jpg,lifta_133.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797608,35.196514,,lifta_133.jpg,Image;StillImage,image/jpeg,,,
coll041,lifta_134.jpg,lifta_134.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797669,35.196633,,lifta_134.jpg,Image;StillImage,image/jpeg,,,
coll042,lifta_135.jpg,lifta_135.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797725,35.196644,,lifta_135.jpg,Image;StillImage,image/jpeg,,,
coll043,lifta_136.jpg,lifta_136.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797392,35.196106,,lifta_136.jpg,Image;StillImage,image/jpeg,,,
coll044,lifta_137.jpg,lifta_137.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797586,35.196536,,lifta_137.jpg,Image;StillImage,image/jpeg,,,
coll045,lifta_138.jpg,lifta_138.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797589,35.196808,,lifta_138.jpg,Image;StillImage,image/jpeg,,,
coll046,lifta_139.jpg,lifta_139.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797464,35.196608,,lifta_139.jpg,Image;StillImage,image/jpeg,,,
coll047,lifta_14.jpg,lifta_14.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.800033,35.198906,,lifta_14.jpg,Image;StillImage,image/jpeg,,,
coll048,lifta_140.jpg,lifta_140.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797433,35.196678,,lifta_140.jpg,Image;StillImage,image/jpeg,,,
coll049,lifta_141.jpg,lifta_141.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797108,35.196747,,lifta_141.jpg,Image;StillImage,image/jpeg,,,
coll050,lifta_142.jpg,lifta_142.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797403,35.196675,,lifta_142.jpg,Image;StillImage,image/jpeg,,,
coll051,lifta_143.jpg,lifta_143.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.7972,35.196761,,lifta_143.jpg,Image;StillImage,image/jpeg,,,
coll052,lifta_144.jpg,lifta_144.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.798753,35.197006,,lifta_144.jpg,Image;StillImage,image/jpeg,,,
coll053,lifta_145.jpg,lifta_145.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797419,35.192939,,lifta_145.jpg,Image;StillImage,image/jpeg,,,
coll054,lifta_146.jpg,lifta_146.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797117,35.196658,,lifta_146.jpg,Image;StillImage,image/jpeg,,,
coll055,lifta_147.jpg,lifta_147.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797225,35.1967,,lifta_147.jpg,Image;StillImage,image/jpeg,,,
coll056,lifta_148.jpg,lifta_148.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797153,35.196586,,lifta_148.jpg,Image;StillImage,image/jpeg,,,
coll057,lifta_149.jpg,lifta_149.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797031,35.196247,,lifta_149.jpg,Image;StillImage,image/jpeg,,,
coll058,lifta_15.jpg,lifta_15.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799867,35.199242,,lifta_15.jpg,Image;StillImage,image/jpeg,,,
coll059,lifta_150.jpg,lifta_150.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797114,35.196586,,lifta_150.jpg,Image;StillImage,image/jpeg,,,
coll060,lifta_151.jpg,lifta_151.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797067,35.196656,,lifta_151.jpg,Image;StillImage,image/jpeg,,,
coll061,lifta_152.jpg,lifta_152.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797133,35.196553,,lifta_152.jpg,Image;StillImage,image/jpeg,,,
coll062,lifta_153.jpg,lifta_153.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797131,35.196392,,lifta_153.jpg,Image;StillImage,image/jpeg,,,
coll063,lifta_154.jpg,lifta_154.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797117,35.196469,,lifta_154.jpg,Image;StillImage,image/jpeg,,,
coll064,lifta_155.jpg,lifta_155.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.7971,35.196381,,lifta_155.jpg,Image;StillImage,image/jpeg,,,
coll065,lifta_156.jpg,lifta_156.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797108,35.1964,,lifta_156.jpg,Image;StillImage,image/jpeg,,,
coll066,lifta_157.jpg,lifta_157.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797108,35.196411,,lifta_157.jpg,Image;StillImage,image/jpeg,,,
coll067,lifta_158.jpg,lifta_158.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797169,35.196378,,lifta_158.jpg,Image;StillImage,image/jpeg,,,
coll068,lifta_159.jpg,lifta_159.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797175,35.196358,,lifta_159.jpg,Image;StillImage,image/jpeg,,,
coll069,lifta_16.jpg,lifta_16.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799928,35.198917,,lifta_16.jpg,Image;StillImage,image/jpeg,,,
coll070,lifta_160.jpg,lifta_160.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797175,35.196353,,lifta_160.jpg,Image;StillImage,image/jpeg,,,
coll071,lifta_161.jpg,lifta_161.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797183,35.19635,,lifta_161.jpg,Image;StillImage,image/jpeg,,,
coll072,lifta_162.jpg,lifta_162.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797236,35.196217,,lifta_162.jpg,Image;StillImage,image/jpeg,,,
coll073,lifta_163.jpg,lifta_163.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797236,35.196217,,lifta_163.jpg,Image;StillImage,image/jpeg,,,
coll074,lifta_164.jpg,lifta_164.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797231,35.196208,,lifta_164.jpg,Image;StillImage,image/jpeg,,,
coll075,lifta_165.jpg,lifta_165.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797219,35.196197,,lifta_165.jpg,Image;StillImage,image/jpeg,,,
coll076,lifta_166.jpg,lifta_166.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797389,35.196136,,lifta_166.jpg,Image;StillImage,image/jpeg,,,
coll077,lifta_167.jpg,lifta_167.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797272,35.196053,,lifta_167.jpg,Image;StillImage,image/jpeg,,,
coll078,lifta_168.jpg,lifta_168.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797225,35.196183,,lifta_168.jpg,Image;StillImage,image/jpeg,,,
coll079,lifta_169.jpg,lifta_169.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797172,35.196197,,lifta_169.jpg,Image;StillImage,image/jpeg,,,
coll080,lifta_17.jpg,lifta_17.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799686,35.198247,,lifta_17.jpg,Image;StillImage,image/jpeg,,,
coll081,lifta_170.jpg,lifta_170.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797147,35.195942,,lifta_170.jpg,Image;StillImage,image/jpeg,,,
coll082,lifta_171.jpg,lifta_171.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797019,35.196194,,lifta_171.jpg,Image;StillImage,image/jpeg,,,
coll083,lifta_172.jpg,lifta_172.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796989,35.196094,,lifta_172.jpg,Image;StillImage,image/jpeg,,,
coll084,lifta_173.jpg,lifta_173.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797,35.19605,,lifta_173.jpg,Image;StillImage,image/jpeg,,,
coll085,lifta_174.jpg,lifta_174.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797,35.19605,,lifta_174.jpg,Image;StillImage,image/jpeg,,,
coll086,lifta_175.jpg,lifta_175.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797,35.19605,,lifta_175.jpg,Image;StillImage,image/jpeg,,,
coll087,lifta_176.jpg,lifta_176.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797,35.19605,,lifta_176.jpg,Image;StillImage,image/jpeg,,,
coll088,lifta_177.jpg,lifta_177.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797011,35.196403,,lifta_177.jpg,Image;StillImage,image/jpeg,,,
coll089,lifta_178.jpg,lifta_178.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797103,35.196081,,lifta_178.jpg,Image;StillImage,image/jpeg,,,
coll090,lifta_179.jpg,lifta_179.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797017,35.19605,,lifta_179.jpg,Image;StillImage,image/jpeg,,,
coll091,lifta_18.jpg,lifta_18.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799703,35.198519,,lifta_18.jpg,Image;StillImage,image/jpeg,,,
coll092,lifta_180.jpg,lifta_180.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797017,35.19605,,lifta_180.jpg,Image;StillImage,image/jpeg,,,
coll093,lifta_181.jpg,lifta_181.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796878,35.196072,,lifta_181.jpg,Image;StillImage,image/jpeg,,,
coll094,lifta_182.jpg,lifta_182.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796878,35.196092,,lifta_182.jpg,Image;StillImage,image/jpeg,,,
coll095,lifta_183.jpg,lifta_183.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796775,35.195961,,lifta_183.jpg,Image;StillImage,image/jpeg,,,
coll096,lifta_184.jpg,lifta_184.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796775,35.195961,,lifta_184.jpg,Image;StillImage,image/jpeg,,,
coll097,lifta_185.jpg,lifta_185.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.7968,35.195972,,lifta_185.jpg,Image;StillImage,image/jpeg,,,
coll098,lifta_186.jpg,lifta_186.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796694,35.195889,,lifta_186.jpg,Image;StillImage,image/jpeg,,,
coll099,lifta_187.jpg,lifta_187.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796622,35.195922,,lifta_187.jpg,Image;StillImage,image/jpeg,,,
coll100,lifta_188.jpg,lifta_188.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796631,35.195928,,lifta_188.jpg,Image;StillImage,image/jpeg,,,
coll101,lifta_189.jpg,lifta_189.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796567,35.1958,,lifta_189.jpg,Image;StillImage,image/jpeg,,,
coll102,lifta_19.jpg,lifta_19.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799519,35.198281,,lifta_19.jpg,Image;StillImage,image/jpeg,,,
coll103,lifta_190.jpg,lifta_190.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796661,35.195992,,lifta_190.jpg,Image;StillImage,image/jpeg,,,
coll104,lifta_191.jpg,lifta_191.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796731,35.195633,,lifta_191.jpg,Image;StillImage,image/jpeg,,,
coll105,lifta_192.jpg,lifta_192.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796631,35.195911,,lifta_192.jpg,Image;StillImage,image/jpeg,,,
coll106,lifta_193.jpg,lifta_193.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796575,35.195911,,lifta_193.jpg,Image;StillImage,image/jpeg,,,
coll107,lifta_194.jpg,lifta_194.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796589,35.195914,,lifta_194.jpg,Image;StillImage,image/jpeg,,,
coll108,lifta_195.jpg,lifta_195.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796447,35.195714,,lifta_195.jpg,Image;StillImage,image/jpeg,,,
coll109,lifta_196.jpg,lifta_196.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796517,35.195828,,lifta_196.jpg,Image;StillImage,image/jpeg,,,
coll110,lifta_197.jpg,lifta_197.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796517,35.195828,,lifta_197.jpg,Image;StillImage,image/jpeg,,,
coll111,lifta_198.jpg,lifta_198.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796678,35.195867,,lifta_198.jpg,Image;StillImage,image/jpeg,,,
coll112,lifta_199.jpg,lifta_199.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796808,35.195842,,lifta_199.jpg,Image;StillImage,image/jpeg,,,
coll113,lifta_2.jpg,lifta_2.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",,,,lifta_2.jpg,Image;StillImage,image/jpeg,,,
coll114,lifta_20.jpg,lifta_20.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799361,35.198078,,lifta_20.jpg,Image;StillImage,image/jpeg,,,
coll115,lifta_200.jpg,lifta_200.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796458,35.195797,,lifta_200.jpg,Image;StillImage,image/jpeg,,,
coll116,lifta_201.jpg,lifta_201.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796183,35.195867,,lifta_201.jpg,Image;StillImage,image/jpeg,,,
coll117,lifta_202.jpg,lifta_202.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796128,35.196006,,lifta_202.jpg,Image;StillImage,image/jpeg,,,
coll118,lifta_203.jpg,lifta_203.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796183,35.195869,,lifta_203.jpg,Image;StillImage,image/jpeg,,,
coll119,lifta_204.jpg,lifta_204.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796194,35.195842,,lifta_204.jpg,Image;StillImage,image/jpeg,,,
coll120,lifta_205.jpg,lifta_205.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796233,35.195867,,lifta_205.jpg,Image;StillImage,image/jpeg,,,
coll121,lifta_206.jpg,lifta_206.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796228,35.195839,,lifta_206.jpg,Image;StillImage,image/jpeg,,,
coll122,lifta_207.jpg,lifta_207.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796203,35.195825,,lifta_207.jpg,Image;StillImage,image/jpeg,,,
coll123,lifta_208.jpg,lifta_208.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796225,35.195831,,lifta_208.jpg,Image;StillImage,image/jpeg,,,
coll124,lifta_209.jpg,lifta_209.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796225,35.195831,,lifta_209.jpg,Image;StillImage,image/jpeg,,,
coll125,lifta_21.jpg,lifta_21.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799419,35.19765,,lifta_21.jpg,Image;StillImage,image/jpeg,,,
coll126,lifta_210.jpg,lifta_210.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796214,35.195842,,lifta_210.jpg,Image;StillImage,image/jpeg,,,
coll127,lifta_211.jpg,lifta_211.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796069,35.196025,,lifta_211.jpg,Image;StillImage,image/jpeg,,,
coll128,lifta_212.jpg,lifta_212.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796617,35.195975,,lifta_212.jpg,Image;StillImage,image/jpeg,,,
coll129,lifta_213.jpg,lifta_213.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795875,35.195992,,lifta_213.jpg,Image;StillImage,image/jpeg,,,
coll130,lifta_214.jpg,lifta_214.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795978,35.196197,,lifta_214.jpg,Image;StillImage,image/jpeg,,,
coll131,lifta_215.jpg,lifta_215.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796333,35.196286,,lifta_215.jpg,Image;StillImage,image/jpeg,,,
coll132,lifta_216.jpg,lifta_216.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796344,35.196286,,lifta_216.jpg,Image;StillImage,image/jpeg,,,
coll133,lifta_217.jpg,lifta_217.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796458,35.196183,,lifta_217.jpg,Image;StillImage,image/jpeg,,,
coll134,lifta_218.jpg,lifta_218.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796208,35.196286,,lifta_218.jpg,Image;StillImage,image/jpeg,,,
coll135,lifta_219.jpg,lifta_219.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796275,35.196258,,lifta_219.jpg,Image;StillImage,image/jpeg,,,
coll136,lifta_22.jpg,lifta_22.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799244,35.197978,,lifta_22.jpg,Image;StillImage,image/jpeg,,,
coll137,lifta_220.jpg,lifta_220.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796128,35.196144,,lifta_220.jpg,Image;StillImage,image/jpeg,,,
coll138,lifta_221.jpg,lifta_221.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796147,35.196147,,lifta_221.jpg,Image;StillImage,image/jpeg,,,
coll139,lifta_222.jpg,lifta_222.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796147,35.196147,,lifta_222.jpg,Image;StillImage,image/jpeg,,,
coll140,lifta_223.jpg,lifta_223.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796214,35.196169,,lifta_223.jpg,Image;StillImage,image/jpeg,,,
coll141,lifta_224.jpg,lifta_224.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796247,35.196169,,lifta_224.jpg,Image;StillImage,image/jpeg,,,
coll142,lifta_225.jpg,lifta_225.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796297,35.196186,,lifta_225.jpg,Image;StillImage,image/jpeg,,,
coll143,lifta_226.jpg,lifta_226.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796289,35.196169,,lifta_226.jpg,Image;StillImage,image/jpeg,,,
coll144,lifta_227.jpg,lifta_227.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796275,35.196133,,lifta_227.jpg,Image;StillImage,image/jpeg,,,
coll145,lifta_228.jpg,lifta_228.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796275,35.196133,,lifta_228.jpg,Image;StillImage,image/jpeg,,,
coll146,lifta_229.jpg,lifta_229.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796275,35.196133,,lifta_229.jpg,Image;StillImage,image/jpeg,,,
coll147,lifta_23.jpg,lifta_23.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.799292,35.197881,,lifta_23.jpg,Image;StillImage,image/jpeg,,,
coll148,lifta_230.jpg,lifta_230.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796728,35.196247,,lifta_230.jpg,Image;StillImage,image/jpeg,,,
coll149,lifta_231.jpg,lifta_231.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.796969,35.196306,,lifta_231.jpg,Image;StillImage,image/jpeg,,,
coll150,lifta_232.jpg,lifta_232.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.798289,35.196636,,lifta_232.jpg,Image;StillImage,image/jpeg,,,
coll151,lifta_233.jpg,lifta_233.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.798694,35.196736,,lifta_233.jpg,Image;StillImage,image/jpeg,,,
coll152,lifta_234.jpg,lifta_234.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795781,35.195939,,lifta_234.jpg,Image;StillImage,image/jpeg,,,
coll153,lifta_235.jpg,lifta_235.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795839,35.196044,,lifta_235.jpg,Image;StillImage,image/jpeg,,,
coll154,lifta_236.jpg,lifta_236.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795619,35.196169,,lifta_236.jpg,Image;StillImage,image/jpeg,,,
coll155,lifta_237.jpg,lifta_237.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.79555,35.195939,,lifta_237.jpg,Image;StillImage,image/jpeg,,,
coll156,lifta_238.jpg,lifta_238.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795625,35.195975,,lifta_238.jpg,Image;StillImage,image/jpeg,,,
coll157,lifta_239.jpg,lifta_239.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.795703,35.196025,,lifta_239.jpg,Image;StillImage,image/jpeg,,,
