objectid,filename,title,creator,date,description,subject,location,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement
coll171,lifta_251.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795419 N,35.196317 E,,lifta_251.jpg,Image;StillImage,image/jpg,,,
coll172,lifta_252.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795561 N,35.196300 E,,lifta_252.jpg,Image;StillImage,image/jpg,,,
coll173,lifta_253.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795575 N,35.196292 E,,lifta_253.jpg,Image;StillImage,image/jpg,,,
coll174,lifta_254.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795503 N,35.196342 E,,lifta_254.jpg,Image;StillImage,image/jpg,,,
coll175,lifta_255.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795422 N,35.196397 E,,lifta_255.jpg,Image;StillImage,image/jpg,,,
coll176,lifta_256.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795456 N,35.196372 E,,lifta_256.jpg,Image;StillImage,image/jpg,,,
coll177,lifta_257.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795531 N,35.196389 E,,lifta_257.jpg,Image;StillImage,image/jpg,,,
coll178,lifta_258.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795314 N,35.196289 E,,lifta_258.jpg,Image;StillImage,image/jpg,,,
coll179,lifta_259.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795092 N,35.196292 E,,lifta_259.jpg,Image;StillImage,image/jpg,,,
coll180,lifta_26.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.799472 N,35.198258 E,,lifta_26.jpg,Image;StillImage,image/jpg,,,
coll181,lifta_260.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795203 N,35.196189 E,,lifta_260.jpg,Image;StillImage,image/jpg,,,
coll182,lifta_261.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795269 N,35.196144 E,,lifta_261.jpg,Image;StillImage,image/jpg,,,
coll183,lifta_262.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795125 N,35.196208 E,,lifta_262.jpg,Image;StillImage,image/jpg,,,
coll184,lifta_263.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795064 N,35.196267 E,,lifta_263.jpg,Image;StillImage,image/jpg,,,
coll185,lifta_264.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795028 N,35.196297 E,,lifta_264.jpg,Image;StillImage,image/jpg,,,
coll186,lifta_265.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794922 N,35.196336 E,,lifta_265.jpg,Image;StillImage,image/jpg,,,
coll187,lifta_266.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794611 N,35.196350 E,,lifta_266.jpg,Image;StillImage,image/jpg,,,
coll188,lifta_267.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794475 N,35.196697 E,,lifta_267.jpg,Image;StillImage,image/jpg,,,
coll189,lifta_268.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794344 N,35.196372 E,,lifta_268.jpg,Image;StillImage,image/jpg,,,
coll190,lifta_269.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794486 N,35.196428 E,,lifta_269.jpg,Image;StillImage,image/jpg,,,
coll191,lifta_27.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.799094 N,35.197389 E,,lifta_27.jpg,Image;StillImage,image/jpg,,,
coll192,lifta_270.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794364 N,35.196464 E,,lifta_270.jpg,Image;StillImage,image/jpg,,,
coll193,lifta_271.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794442 N,35.196197 E,,lifta_271.jpg,Image;StillImage,image/jpg,,,
coll194,lifta_272.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794461 N,35.196186 E,,lifta_272.jpg,Image;StillImage,image/jpg,,,
coll195,lifta_273.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794461 N,35.196178 E,,lifta_273.jpg,Image;StillImage,image/jpg,,,
coll196,lifta_274.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794617 N,35.198936 E,,lifta_274.jpg,Image;StillImage,image/jpg,,,
coll197,lifta_275.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794481 N,35.195900 E,,lifta_275.jpg,Image;StillImage,image/jpg,,,
coll198,lifta_276.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794528 N,35.195911 E,,lifta_276.jpg,Image;StillImage,image/jpg,,,
coll199,lifta_277.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794589 N,35.195856 E,,lifta_277.jpg,Image;StillImage,image/jpg,,,
coll200,lifta_278.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794531 N,35.197072 E,,lifta_278.jpg,Image;StillImage,image/jpg,,,
coll201,lifta_279.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794517 N,35.195889 E,,lifta_279.jpg,Image;StillImage,image/jpg,,,
coll202,lifta_28.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798819 N,35.197258 E,,lifta_28.jpg,Image;StillImage,image/jpg,,,
coll203,lifta_280.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794497 N,35.195842 E,,lifta_280.jpg,Image;StillImage,image/jpg,,,
coll204,lifta_281.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.794000 N,35.197175 E,,lifta_281.jpg,Image;StillImage,image/jpg,,,
coll205,lifta_282.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793783 N,35.197411 E,,lifta_282.jpg,Image;StillImage,image/jpg,,,
coll206,lifta_283.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793756 N,35.197344 E,,lifta_283.jpg,Image;StillImage,image/jpg,,,
coll207,lifta_284.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797389 N,35.192669 E,,lifta_284.jpg,Image;StillImage,image/jpg,,,
coll208,lifta_285.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793614 N,35.197692 E,,lifta_285.jpg,Image;StillImage,image/jpg,,,
coll209,lifta_286.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792964 N,35.197739 E,,lifta_286.jpg,Image;StillImage,image/jpg,,,
coll210,lifta_287.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792258 N,35.198075 E,,lifta_287.jpg,Image;StillImage,image/jpg,,,
coll211,lifta_288.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792156 N,35.198147 E,,lifta_288.jpg,Image;StillImage,image/jpg,,,
coll212,lifta_289.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.786767 N,35.198253 E,,lifta_289.jpg,Image;StillImage,image/jpg,,,
coll213,lifta_29.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798764 N,35.197361 E,,lifta_29.jpg,Image;StillImage,image/jpg,,,
coll214,lifta_290.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.791919 N,35.196911 E,,lifta_290.jpg,Image;StillImage,image/jpg,,,
coll215,lifta_291.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792539 N,35.197931 E,,lifta_291.jpg,Image;StillImage,image/jpg,,,
coll216,lifta_292.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792525 N,35.197942 E,,lifta_292.jpg,Image;StillImage,image/jpg,,,
coll217,lifta_293.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793664 N,35.197450 E,,lifta_293.jpg,Image;StillImage,image/jpg,,,
coll218,lifta_294.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793683 N,35.197403 E,,lifta_294.jpg,Image;StillImage,image/jpg,,,
coll219,lifta_295.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793994 N,35.196769 E,,lifta_295.jpg,Image;StillImage,image/jpg,,,
coll220,lifta_296.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795764 N,35.195950 E,,lifta_296.jpg,Image;StillImage,image/jpg,,,
coll221,lifta_297.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795847 N,35.195911 E,,lifta_297.jpg,Image;StillImage,image/jpg,,,
coll222,lifta_298.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.795428 N,35.196228 E,,lifta_298.jpg,Image;StillImage,image/jpg,,,
coll223,lifta_299.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.793314 N,35.197711 E,,lifta_299.jpg,Image;StillImage,image/jpg,,,
coll224,lifta_3.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.781719 N,35.229892 E,,lifta_3.jpg,Image;StillImage,image/jpg,,,
coll225,lifta_30.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798764 N,35.197361 E,,lifta_30.jpg,Image;StillImage,image/jpg,,,
coll226,lifta_300.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797297 N,35.196036 E,,lifta_300.jpg,Image;StillImage,image/jpg,,,
coll227,lifta_301.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797297 N,35.196361 E,,lifta_301.jpg,Image;StillImage,image/jpg,,,
coll228,lifta_302.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797456 N,35.196586 E,,lifta_302.jpg,Image;StillImage,image/jpg,,,
coll229,lifta_303.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797461 N,35.196517 E,,lifta_303.jpg,Image;StillImage,image/jpg,,,
coll230,lifta_304.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797628 N,35.196633 E,,lifta_304.jpg,Image;StillImage,image/jpg,,,
coll231,lifta_305.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797619 N,35.196689 E,,lifta_305.jpg,Image;StillImage,image/jpg,,,
coll232,lifta_306.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797792 N,35.196450 E,,lifta_306.jpg,Image;StillImage,image/jpg,,,
coll233,lifta_307.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797572 N,35.196450 E,,lifta_307.jpg,Image;StillImage,image/jpg,,,
coll234,lifta_308.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797597 N,35.196439 E,,lifta_308.jpg,Image;StillImage,image/jpg,,,
coll235,lifta_309.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797122 N,35.196397 E,,lifta_309.jpg,Image;StillImage,image/jpg,,,
coll236,lifta_31.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798203 N,35.196756 E,,lifta_31.jpg,Image;StillImage,image/jpg,,,
coll237,lifta_310.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797378 N,35.196256 E,,lifta_310.jpg,Image;StillImage,image/jpg,,,
coll238,lifta_311.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797444 N,35.196183 E,,lifta_311.jpg,Image;StillImage,image/jpg,,,
coll239,lifta_312.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.792708 N,35.197933 E,,lifta_312.jpg,Image;StillImage,image/jpg,,,
coll240,lifta_313.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.723647 N,35.186569 E,,lifta_313.jpg,Image;StillImage,image/jpg,,,
coll241,lifta_32.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798022 N,35.196517 E,,lifta_32.jpg,Image;StillImage,image/jpg,,,
coll242,lifta_33.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798017 N,35.196444 E,,lifta_33.jpg,Image;StillImage,image/jpg,,,
coll243,lifta_34.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797919 N,35.196428 E,,lifta_34.jpg,Image;StillImage,image/jpg,,,
coll244,lifta_35.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797986 N,35.196361 E,,lifta_35.jpg,Image;StillImage,image/jpg,,,
coll245,lifta_36.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798011 N,35.196400 E,,lifta_36.jpg,Image;StillImage,image/jpg,,,
coll246,lifta_37.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797792 N,35.196258 E,,lifta_37.jpg,Image;StillImage,image/jpg,,,
coll247,lifta_38.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797900 N,35.196336 E,,lifta_38.jpg,Image;StillImage,image/jpg,,,
coll248,lifta_39.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797681 N,35.196331 E,,lifta_39.jpg,Image;StillImage,image/jpg,,,
coll249,lifta_4.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.802061 N,35.201997 E,,lifta_4.jpg,Image;StillImage,image/jpg,,,
coll250,lifta_40.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797864 N,35.196317 E,,lifta_40.jpg,Image;StillImage,image/jpg,,,
coll251,lifta_41.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798000 N,35.196169 E,,lifta_41.jpg,Image;StillImage,image/jpg,,,
coll252,lifta_42.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797894 N,35.196217 E,,lifta_42.jpg,Image;StillImage,image/jpg,,,
coll253,lifta_43.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797853 N,35.196236 E,,lifta_43.jpg,Image;StillImage,image/jpg,,,
coll254,lifta_44.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797539 N,35.196158 E,,lifta_44.jpg,Image;StillImage,image/jpg,,,
coll255,lifta_45.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797519 N,35.196178 E,,lifta_45.jpg,Image;StillImage,image/jpg,,,
coll256,lifta_46.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797567 N,35.196189 E,,lifta_46.jpg,Image;StillImage,image/jpg,,,
coll257,lifta_47.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797567 N,35.196189 E,,lifta_47.jpg,Image;StillImage,image/jpg,,,
coll258,lifta_48.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797564 N,35.195664 E,,lifta_48.jpg,Image;StillImage,image/jpg,,,
coll259,lifta_49.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797756 N,35.196206 E,,lifta_49.jpg,Image;StillImage,image/jpg,,,
coll260,lifta_5.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801497 N,35.201358 E,,lifta_5.jpg,Image;StillImage,image/jpg,,,
coll261,lifta_50.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797736 N,35.196178 E,,lifta_50.jpg,Image;StillImage,image/jpg,,,
coll262,lifta_51.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797761 N,35.196169 E,,lifta_51.jpg,Image;StillImage,image/jpg,,,
coll263,lifta_52.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797689 N,35.196206 E,,lifta_52.jpg,Image;StillImage,image/jpg,,,
coll264,lifta_53.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797767 N,35.196036 E,,lifta_53.jpg,Image;StillImage,image/jpg,,,
coll265,lifta_54.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797761 N,35.196081 E,,lifta_54.jpg,Image;StillImage,image/jpg,,,
coll266,lifta_55.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797839 N,35.196156 E,,lifta_55.jpg,Image;StillImage,image/jpg,,,
coll267,lifta_56.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798175 N,35.196708 E,,lifta_56.jpg,Image;StillImage,image/jpg,,,
coll268,lifta_57.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797883 N,35.196511 E,,lifta_57.jpg,Image;StillImage,image/jpg,,,
coll269,lifta_58.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797806 N,35.196311 E,,lifta_58.jpg,Image;StillImage,image/jpg,,,
coll270,lifta_59.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797806 N,35.196311 E,,lifta_59.jpg,Image;StillImage,image/jpg,,,
coll271,lifta_6.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801089 N,35.201236 E,,lifta_6.jpg,Image;StillImage,image/jpg,,,
coll272,lifta_60.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797897 N,35.196289 E,,lifta_60.jpg,Image;StillImage,image/jpg,,,
coll273,lifta_61.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797883 N,35.196244 E,,lifta_61.jpg,Image;StillImage,image/jpg,,,
coll274,lifta_62.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797889 N,35.196128 E,,lifta_62.jpg,Image;StillImage,image/jpg,,,
coll275,lifta_63.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797875 N,35.196308 E,,lifta_63.jpg,Image;StillImage,image/jpg,,,
coll276,lifta_64.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797875 N,35.196308 E,,lifta_64.jpg,Image;StillImage,image/jpg,,,
coll277,lifta_65.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797853 N,35.196353 E,,lifta_65.jpg,Image;StillImage,image/jpg,,,
coll278,lifta_66.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797781 N,35.196608 E,,lifta_66.jpg,Image;StillImage,image/jpg,,,
coll279,lifta_67.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797781 N,35.196608 E,,lifta_67.jpg,Image;StillImage,image/jpg,,,
coll280,lifta_68.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.798508 N,35.196469 E,,lifta_68.jpg,Image;StillImage,image/jpg,,,
coll281,lifta_69.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797456 N,35.192592 E,,lifta_69.jpg,Image;StillImage,image/jpg,,,
coll282,lifta_7.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.801025 N,35.201172 E,,lifta_7.jpg,Image;StillImage,image/jpg,,,
coll283,lifta_70.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797681 N,35.192653 E,,lifta_70.jpg,Image;StillImage,image/jpg,,,
coll284,lifta_71.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797531 N,35.196292 E,,lifta_71.jpg,Image;StillImage,image/jpg,,,
coll285,lifta_72.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797217 N,35.196525 E,,lifta_72.jpg,Image;StillImage,image/jpg,,,
coll286,lifta_73.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797808 N,35.196300 E,,lifta_73.jpg,Image;StillImage,image/jpg,,,
coll287,lifta_74.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797772 N,35.196319 E,,lifta_74.jpg,Image;StillImage,image/jpg,,,
coll288,lifta_75.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797747 N,35.196400 E,,lifta_75.jpg,Image;StillImage,image/jpg,,,
coll289,lifta_76.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797747 N,35.196431 E,,lifta_76.jpg,Image;StillImage,image/jpg,,,
coll290,lifta_77.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196428 E,,lifta_77.jpg,Image;StillImage,image/jpg,,,
coll291,lifta_78.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196361 E,,lifta_78.jpg,Image;StillImage,image/jpg,,,
coll292,lifta_79.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797778 N,35.196289 E,,lifta_79.jpg,Image;StillImage,image/jpg,,,
coll293,lifta_8.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.800700 N,35.201022 E,,lifta_8.jpg,Image;StillImage,image/jpg,,,
coll294,lifta_80.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797758 N,35.196450 E,,lifta_80.jpg,Image;StillImage,image/jpg,,,
coll295,lifta_81.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797775 N,35.196414 E,,lifta_81.jpg,Image;StillImage,image/jpg,,,
coll296,lifta_82.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,lifta_82.jpg,Image;StillImage,image/jpg,,,
coll297,lifta_83.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,lifta_83.jpg,Image;StillImage,image/jpg,,,
coll298,lifta_84.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,lifta_84.jpg,Image;StillImage,image/jpg,,,
coll299,lifta_85.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797731 N,35.196397 E,,lifta_85.jpg,Image;StillImage,image/jpg,,,
coll300,lifta_86.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797711 N,35.196067 E,,lifta_86.jpg,Image;StillImage,image/jpg,,,
coll301,lifta_87.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_87.jpg,Image;StillImage,image/jpg,,,
coll302,lifta_88.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_88.jpg,Image;StillImage,image/jpg,,,
coll303,lifta_89.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_89.jpg,Image;StillImage,image/jpg,,,
coll304,lifta_9.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.800806 N,35.199781 E,,lifta_9.jpg,Image;StillImage,image/jpg,,,
coll305,lifta_90.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_90.jpg,Image;StillImage,image/jpg,,,
coll306,lifta_91.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_91.jpg,Image;StillImage,image/jpg,,,
coll307,lifta_92.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_92.jpg,Image;StillImage,image/jpg,,,
coll308,lifta_93.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_93.jpg,Image;StillImage,image/jpg,,,
coll309,lifta_94.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797578 N,35.195397 E,,lifta_94.jpg,Image;StillImage,image/jpg,,,
coll310,lifta_95.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797769 N,35.196125 E,,lifta_95.jpg,Image;StillImage,image/jpg,,,
coll311,lifta_96.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797772 N,35.196169 E,,lifta_96.jpg,Image;StillImage,image/jpg,,,
coll312,lifta_97.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797614 N,35.196439 E,,lifta_97.jpg,Image;StillImage,image/jpg,,,
coll313,lifta_98.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797614 N,35.196439 E,,lifta_98.jpg,Image;StillImage,image/jpg,,,
coll314,lifta_99.jpg,,Jeff O'Brien,,,,"Lifta, Palestine",31.797603 N,35.196561 E,,lifta_99.jpg,Image;StillImage,image/jpg,,,
